2|SB1|6|1|102222111112111112153442153442555444
2|SB1|6|1|110000111330144233145533145553144553
1|SB1|6|1|000000101200111202531222554422552222
2|SB1|6|1|201113221213222213244233442255555555
3|SB1|6|1|000022110022133024113024111444514444
3|SB1|6|1|001111552113522213533333534443533344
3|SB1|6|1|211101211111223331423533444535455555
2|SB1|6|1|100000110000111220333550443550433550
2|SB1|6|1|000000200301200344003334005344555444
2|SB1|6|1|200133221153222553424453444453444555
4|SB1|6|1|001111500221555222535444535544555444
3|SB1|6|1|110000110022335022355524355554555555
2|SB1|6|1|000000110330112330142330144333145533
4|SB1|6|1|000011001111200114223334523434553444
2|SB1|6|1|011111111112333112353344355444355554
3|SB1|6|1|311110311222331222531224535424555444
2|SB1|6|1|012222011112322222333342553442554422
4|SB1|6|1|100000112200113220133222433552433552
3|SB1|6|1|501111502211502111522233525443555544
2|SB1|6|1|111100221133222333244553245555555555
2|SB1|6|1|000000111000111002113004333444355554
2|SB1|6|1|000311203314253544553544555544555555
3|SB1|6|1|111000121130221433244453244455244555
4|SB1|6|1|110022310222330442333444353444355444
2|SB1|6|1|221000221113522333524333554333553333
2|SB1|6|1|330222130002333322335544355544555555
2|SB1|6|1|003122033122333322333222553444533333
2|SB1|6|1|000000002111222214322114355144335114
4|SB1|6|1|000011000001222111332214344444355555
2|SB1|6|1|000014320014322224344424554444555544
1|SB1|6|1|022221002211222211422113442555555555
3|SB1|6|1|400111402111442311422331445331555533
3|SB1|6|1|220000222011332004354444354444554444
3|SB1|6|1|110000111100222330243350245350255550
2|SB1|6|1|100244112244122224332244555444555554
1|SB1|6|1|222011422111425133455133453333555533
4|SB1|6|1|111000110000100020433322444552445552
3|SB1|6|1|112200111202122222122532145535444555
2|SB1|6|1|000000200001220331222331425531555331
3|SB1|6|1|000011005001225011225531244555444555
2|SB1|6|1|201111203114223444223334533344555444
2|SB1|6|1|000011333001233003233333243333445533
2|SB1|6|1|111220111222112222132222333444355554
4|SB1|6|1|002221002221222233425533424553444553
2|SB1|6|1|220000122000222550245553444453444455
4|SB1|6|1|000012000112333352343455344445344555
3|SB1|6|1|001111202211202221222331242531442533
2|SB1|6|1|000000100000111222334225344455345555
1|SB1|6|1|100000110022100002133502433502335502
1|SB1|6|1|001113001133201133441113444333455553
2|SB1|6|1|110000211110223340233440253444253444
2|SB1|6|1|100002110202333222332252334552355552
2|SB1|6|1|000111440031452031453333453533455533
2|SB1|6|1|000003100333144233444333444435555555
2|SB1|6|1|000001000101244111224113554443555555
3|SB1|6|1|112003122333442233442235445335455555
2|SB1|6|1|100033112033412553415553445555455555
3|SB1|6|1|000001000011002113222333225443255543
2|SB1|6|1|000111022111002211222213422233455553
3|SB1|6|1|000004122204122204333244355544355555
3|SB1|6|1|211110211111223111223314225344555444
4|SB1|6|1|000011022013002233442233422235422555
2|SB1|6|1|110000111000211000221033111443553333
3|SB1|6|1|111022112222132522132524335524355444
1|SB1|6|1|002111202221222244535444555544555444
1|SB1|6|1|111130122233222333222233442553455533
2|SB1|6|1|011133001113002133402533444533455533
2|SB1|6|1|001111301111332211534411544441555444
4|SB1|6|1|112200111222133323113333444433455555
4|SB1|6|1|111000110030222033222433244433554443
2|SB1|6|1|111000211100211130533330533440553444
4|SB1|6|1|100000100002112022332224355224555444
3|SB1|6|1|100000120004322244333244353554355544
2|SB1|6|1|002211002111022111023334022234005444
2|SB1|6|1|001111000111222111453331453535555555
2|SB1|6|1|111202411222433232433332445332445322
2|SB1|6|1|333011333311233111553341553441555111
2|SB1|6|1|000000000031402331422233455553555555
2|SB1|6|1|000222022221002231042231042533444553
1|SB1|6|1|100005111225555525553225455555555555
1|SB1|6|1|001111221121222222223244233244253334
2|SB1|6|1|000112033142333342333442333442533444
3|SB1|6|1|000111001112000322043332044532444555
2|SB1|6|1|222000232211332211355551355541355541
2|SB1|6|1|000222103222333224333224335224335544
2|SB1|6|1|000000000011222111233141555441555511
2|SB1|6|1|000011201114200344233344223444554444
3|SB1|6|1|133300113000453020453322455355455555
1|SB1|6|1|000000113302333332335355455555555555
2|SB1|6|1|001111000111520111523331555344555333
2|SB1|6|1|112200133222133222333442335542335544
1|SB1|6|1|001111003114203114533144555444555544
2|SB1|6|1|222000220001223304523304533444553344
3|SB1|6|1|331220331120333122354422355445555555
3|SB1|6|1|000000020010022311223331255344255444
2|SB1|6|1|110022111223114223114443144433144455
2|SB1|6|1|031112331112331222331142531442555422
3|SB1|6|1|111103211113244113224133444533555533
2|SB1|6|1|000000000001022111332411335444355544
1|SB1|6|1|012222111222111125334455355455355555
2|SB1|6|1|000000220100233333443353544355555555
2|SB1|6|1|000002041002443222443332443555445555
2|SB1|6|1|100000101033111233445533444553444555
1|SB1|6|1|220001220011222211223333223433524433
2|SB1|6|1|100002101002111422331422334445333345
2|SB1|6|1|111300122333222533442553442533555555
2|SB1|6|1|000005111105221105233305544355555555
1|SB1|6|1|001111201211222211445231545511555551
4|SB1|6|1|100000111000431120433322445222445552
2|SB1|6|1|222011221111211144213444333344355344
2|SB1|6|1|000000022221022211023333044333444533
2|SB1|6|1|330011330011332214533444535544555544
2|SB1|6|1|222220211300213303213333243433444455
2|SB1|6|1|110022100002122222133222333224335444
3|SB1|6|1|000022000112030012034442533544555555
2|SB1|6|1|000001002201033221332211322244354444
2|SB1|6|1|111202141222144222354452355452555555
4|SB1|6|1|322001322001322244355244555244555444
3|SB1|6|1|112200111223112233152243555443555544
2|SB1|6|1|220001322221332224533444553444555555
4|SB1|6|1|000011000011221111223444223454333554
4|SB1|6|1|000000110003122333142333144553114453
3|SB1|6|1|211100222144221143523343525343555333
3|SB1|6|1|000002102222112242533244555224555222
3|SB1|6|1|000000020001022211224433244533255553
2|SB1|6|1|000002100002432222433332443322445552
4|SB1|6|1|000000200011220031422331422551444451
1|SB1|6|1|331102331122332222352444554444555554
4|SB1|6|1|033333003331003221333211532244555224
4|SB1|6|1|000011003311200331223331245511445511
2|SB1|6|1|000022010002003332333335443335445555
2|SB1|6|1|000322113322433322433325443225433555
2|SB1|6|1|100000111100112202113222333442355522
2|SB1|6|1|000001202111222131555331445333555333
2|SB1|6|1|220011224013224013224333244533225553
1|SB1|6|1|000014000014020114022344004444504444
2|SB1|6|1|201113222113221153421153424455444455
2|SB1|6|1|100033102233222333443333445353455553
2|SB1|6|1|000111220011220001222003422333222533
3|SB1|6|1|111130121133222223422533425533555333
1|SB1|6|1|000000041003241033540030544000555555
2|SB1|6|1|110004311004333204354444554544555544
3|SB1|6|1|300000314000344420342222344252334455
2|SB1|6|1|200111220111223311223314233334235334
3|SB1|6|1|000112001112404152444355444335444555
4|SB1|6|1|111000211100223100223110533344555344
4|SB1|6|1|111002111402331402333445344445344555
3|SB1|6|1|100000110022411022453322453322455333
2|SB1|6|1|222001223301222344553334553444555544
2|SB1|6|1|110022111122133222553422533442534422
2|SB1|6|1|202311222311233314233344225334555334
2|SB1|6|1|000111002211002221222433222443524433
2|SB1|6|1|111101112111122213144233444223554443
2|SB1|6|1|000000100000110230411333441553555553
3|SB1|6|1|220001200111220044222334222234255534
2|SB1|6|1|022221022211422211411113444553455553
4|SB1|6|1|110000211110223110223400533440555444
3|SB1|6|1|111000121110223100233300235440255444
2|SB1|6|1|211100212144222244335554555554555555
2|SB1|6|1|011111111111422211444231444531444511
2|SB1|6|1|331000311102334402333442334452333555
2|SB1|6|1|100024100024132224332444332444555444
2|SB1|6|1|000000000001332221334411344455335555
2|SB1|6|1|110002110202112222354222354442555444
2|SB1|6|1|000013001013201113222213222433554443
4|SB1|6|1|111100133110333244332224535524555224
4|SB1|6|1|112000112200112233144235144455444455
3|SB1|6|1|000012400112403112403322444325433355
2|SB1|6|1|000001000011333211333444553444533334
2|SB1|6|1|000000110200411222414322444332433352
4|SB1|6|1|111110111220111420133420333400555550
3|SB1|6|1|200001202001222011423311433511445555
2|SB1|6|1|001111111113214413555413544415555555
2|SB1|6|1|100000110022311022333322334333344553
1|SB1|6|1|000001000111331112355522355542555522
2|SB1|6|1|111110131222331222354222554422555522
2|SB1|6|1|201111201111222111223144253444255544
4|SB1|6|1|113300113320111322114333444333455555
2|SB1|6|1|302222300221335222355244335544555554
2|SB1|6|1|000011002221202111222333422533222533
3|SB1|6|1|000001003001223111343315344355333355
3|SB1|6|1|111100111102441002433022445225445555
4|SB1|6|1|000111005551233551223355443455444455
3|SB1|6|1|000111033122003322333325433225455555
2|SB1|6|1|550000533100523330522233554443555444
3|SB1|6|1|200001222301252333553334533444555544
4|SB1|6|1|000011001111023111223334253334255344
2|SB1|6|1|100000111033111132133335144335444455
2|SB1|6|1|000222001122001222311112551442555444
2|SB1|6|1|100000111020110022143322143322445552
1|SB1|6|1|220111222111222211222243225444255444
2|SB1|6|1|000000330011233011243311443511443551
2|SB1|6|1|001111022111322221352222352442555444
2|SB1|6|1|022222031222333224334424335444335544
4|SB1|6|1|100000110002110002342222344525344555
4|SB1|6|1|001111022121002221302222333542355544
2|SB1|6|1|000000112200311200312220444522445552
2|SB1|6|1|113000133333111342553344555444555444
2|SB1|6|1|115055115555311225341255344255345555
1|SB1|6|1|333550315500335204355544354444355444
2|SB1|6|1|112204122244115224135444335444335444
3|SB1|6|1|000000000111203331223334544434554444
2|SB1|6|1|011122111122113122413355444335433355
4|SB1|6|1|022221002111552231552233555443555544
2|SB1|6|1|200001200111202511222531422551445555
2|SB1|6|1|111110111122312224311224355244355554
1|SB1|6|1|000011001111221311233311244444544444
2|SB1|6|1|000000110005110225133225144425112225
1|SB1|6|1|200113211113212113222133224444444445
4|SB1|6|1|333001332211322114355414335444355544
2|SB1|6|1|110000211000255000225330245333245533
4|SB1|6|1|002222000211332222355222335442555522
1|SB1|6|1|000001000001024011444531444511444511
2|SB1|6|1|111000111110222130443333455533555333
4|SB1|6|1|000002110002122222132442133442555444
4|SB1|6|1|111000221110223100233110534140554440
4|SB1|6|1|000111011112001122011322443335455555
2|SB1|6|1|221000221110222144253144555144555444
2|SB1|6|1|100000113300133002133002455502455522
2|SB1|6|1|011222001112501122503122555142554442
3|SB1|6|1|111000122224111224335244555245555555
2|SB1|6|1|333110311120312222345552344555555555
4|SB1|6|1|200011202011202111222333554433544333
2|SB1|6|1|111000111110223100223100233444553444
1|SB1|6|1|000000001100200130200133204443244453
2|SB1|6|1|111205311255331225333345344445445555
2|SB1|6|1|302111322121332221333524353544555544
1|SB1|6|1|200000211100221130221333455353555553
2|SB1|6|1|000000111000131102531442533422552222
1|SB1|6|1|111100311100311420333440334440354440
3|SB1|6|1|110002111002110022130024334424355444
2|SB1|6|1|000001000001222001332211332244555544
2|SB1|6|1|111220131244333224333524335544555554
3|SB1|6|1|000011002111002113222433244433544433
3|SB1|6|1|111220112222311222341425344425355555
2|SB1|6|1|000000100000111200533222553524555544
2|SB1|6|1|111000131100131102334122334442354442
3|SB1|6|1|100002111002110002113022433335444455
3|SB1|6|1|000000001300211303223333525534555444
4|SB1|6|1|000011000411020411222433255444554444
2|SB1|6|1|100000111000112222111523415533555333
2|SB1|6|1|111002311122315222335522535242555222
1|SB1|6|1|000000110300133302113222413332443522
4|SB1|6|1|000011003311223111533414553444553444
4|SB1|6|1|111000110000111320333320433522455552
3|SB1|6|1|210000211330223330223535445555555555
2|SB1|6|1|100000111302133302133222433555333355
2|SB1|6|1|000003111103224003444433444434554444
2|SB1|6|1|055111051122055552045352443355455555
2|SB1|6|1|111110331113231333233333253344255555
4|SB1|6|1|112202122202132222332424355444355444
2|SB1|6|1|022222002221222222424232444333555555
2|SB1|6|1|000001002011202113222443222433524433
2|SB1|6|1|011222011112522222523342522442552444
2|SB1|6|1|000222110024300224335424355444555544
3|SB1|6|1|111100222114233114223414255444255544
3|SB1|6|1|000111000011200044203544003554555544
4|SB1|6|1|222001222011232214332214532444554444
2|SB1|6|1|000222100002132222535222535444555554
3|SB1|6|1|100000111002111332433322443322443522
2|SB1|6|1|111000111000122240232544222554555544
2|SB1|6|1|000001000011200111225513444515455555
4|SB1|6|1|111000121110122122132222533324555344
2|SB1|6|1|100000101033111233444533444555455555
3|SB1|6|1|000111001122031112033322043425444455
2|SB1|6|1|122033122235122335122235445225455555
3|SB1|6|1|200001200101221111422133455533555333
3|SB1|6|1|000221000211220223222233444443544333
3|SB1|6|1|111220111222331422333442354444355554
2|SB1|6|1|000001011111002233044233044433054433
2|SB1|6|1|000000110000110032111332445552444552
2|SB1|6|1|110222111222113324133524113554555555
4|SB1|6|1|000011000111202211222231455533445533
2|SB1|6|1|111220131224335224335544355544555544
2|SB1|6|1|133303113333133233333333433335455555
3|SB1|6|1|000111400513420513455533455335445555
4|SB1|6|1|111102112202111222133322435552444555
2|SB1|6|1|100000111000111002113322413335433355
2|SB1|6|1|111102121122322224332444355554555444
2|SB1|6|1|000011000112033312333322334344354444
3|SB1|6|1|000011200011223111223334222444522444
3|SB1|6|1|000001001111011122031442533542555542
2|SB1|6|1|110002111002122222113332413332411522
2|SB1|6|1|111103141223442233544333554455555555
2|SB1|6|1|331110311222332224342224344444554444
3|SB1|6|1|111000111102110002433322444325444355
4|SB1|6|1|110000100100111102553422533442555444
3|SB1|6|1|300022300112333112343311343444544444
2|SB1|6|1|000000211100222111222333244443544433
2|SB1|6|1|211000211100221103224133244333544333
2|SB1|6|1|000000310022340002340222344445344555
2|SB1|6|1|110000110233222233224433444433454443
4|SB1|6|1|110000211100223110233300443500443550
2|SB1|6|1|110000111030111230111233114243554443
1|SB1|6|1|011111113311112331112231443333443533
2|SB1|6|1|311000331110333424353444554444555544
4|SB1|6|1|200111220114220144233444255444255544
2|SB1|6|1|000000000001222111233311234444554444
3|SB1|6|1|200000222001224033544033544443553333
3|SB1|6|1|111000122220222233424223444553455533
3|SB1|6|1|000111011111021131224333244553245553
4|SB1|6|1|111000113330133442134444155544555544
